0,subjectivity,1
"According to the Washington Post , a Study Says Polar Bears Could Face Extinction. But our scientific roundup of two years ago runs counter to that notion, and still pertains today. For those of you who missed it, and that apparently includes Post staff writer Juliet Eilperin, we offer it again.",OBJ,0_0
"Startlingly, nearly all of the usual arguments for alarm about the climate are instances of Aristotles dozen fallacies of relevance or of presumption, not the least of which is the consensus fallacy.",OBJ,5_2
"Still, Akasofu doesnt completely deny the existence of climate change, so much as question what causes it. One culprit he suggested is the recent lack of sunspots.",OBJ,2_1
"Murphy's view fits very well with what Phil Jones, the former head of East Anglia University's Climatic Research Unit, said in one of his Climategate"" emails (July 5, 2005):""",OBJ,0_0
"9. Demonize oil all you want, but coal is the real issue when it comes to carbon-dioxide emissions. Again, look at the numbers: Over the past decade, global coal use increased by 47 percent to about 71.4 million barrels of oil equivalent per day. During that same time period, oil use increased by 13 percent to about 87.3 million barrels per day. If Hansen, McKibben, and their allies want to protest projects that result in lots of carbon-dioxide emissions, they should be looking for coal mines and coal-fired generators, not oil pipelines. But protesting against coal means protesting against electricity generation, because most coal is used for that purpose. Over the past decade, electricity demand in Asia jumped by a whopping 85 percent. All over the world, people are turning on lights in their homes for the very first time. That trend will continue.",SUBJ,0_0
"As an oceanographer, Id been around the world, once or twice, and I was rather convinced that I knew the factors that influenced the Earths climate. The oceans, by virtue of their enormous density and heat-storage capacity, are the dominant influence on our climate. It is the heat budget and the energy that flows into and out of the oceans that basically determines the mean temperature of the global atmosphere. These interactions, plus evaporation, are quite capable of cancelling the slight effect of man-produced CO 2 .",OBJ,2_1
"North America's northeastern coast has been battered by hurricanes and other major storms throughout history. A 1775 hurricane killed 4,000 people in Newfoundland; an 1873 monster left 600 dead in Nova Scotia; others pummeled Canada's Maritime Provinces in 1866, 1886, 1893, 1939, 1959, 1963 and 2003.",OBJ,1_7
"So let's thank the Canadian Senate, for killing this Carbon"" bill, and for bringing some sanity to our energy policy.""",OBJ,0_0
"Because, in the long run, the country class will not support a party as conflicted as today's Republicans, those Republican politicians who really want to represent it will either reform the party in an unmistakable manner, or start a new one as Whigs like Abraham Lincoln started the Republican Party in the 1850s.",OBJ,0_0
MOOSE: What are you? Deaf as well as stupid? I said get over here.,SUBJ,0_0
The best data we have on such Halloween sadism is compiled each year by University of Delaware professor Joel Best. His conclusion is simple:,OBJ,0_0
"It is better to focus on the ever-widening discrepancy between predicted and observed warming rates. The IPCCs forthcoming Fifth Assessment Report backcasts the interval of 34 models global warming projections to 2005, since when the world should have been warming at a rate equivalent to 2.33 C/century. Instead, it has been cooling at a rate equivalent to a statistically-insignificant 0.87 C/century:",SUBJ,1_4
Rock Outcrops Provide Biodiversity Refugia in Northern Patagonia,OBJ,0_0
"Or, at least, I think that's the objective. Another way to put is the Audi folks want to have their cake and eat it. They want to be both green and independent of green.",SUBJ,0_0
lambda 0.04 0.09C per W/m2,OBJ,0_0
Antarctic sea ice underestimated by 50%.,OBJ,1_1
"Luciers attack on Seitz fits into a broader effort to squelch scientific debate on global warming. Last year, Vice President Al Gore and his minions claimed that a consensus of 2,500 scientists supported the theory that man-made emissions of greenhouse gases were disrupting Earths climate.",OBJ,0_0
Spain cuts debt issuance plans in 2011:,OBJ,0_0
And Australian Coal Association director Ralph Hillman said domestically-mined coal made a tiny contribution to global carbon emissions.,OBJ,0_0
"The union supplements its lobbying efforts with state-level political contributions, which have totaled $9.5 million since 1997, according to the National Institute for Money in State Politics. These hard money"" contributions to candidates and parties are striking not only for their size1199 regularly ranks among the state's top donorsbut also for what they reveal about the union's political opportunism. Over the years, the two largest recipients have been the New York Democratic Assembly Campaign Committee ($1,712,500) and the New York Senate Republican Campaign Committee ($1,594,300).""",OBJ,0_0
"The situation is quite clear on EF-4s the trend has significantly declined, and even 2011 had far fewer events than 1974 17 v 29.",OBJ,0_0
Lots of global warming-related stories you may have missed:,OBJ,0_0
"An investigation of Australia's national science agency, the Commonwealth Scientific and Industrial Research Organisation (CSIRO), and a review of their document titled The Science of Tackling Climate Change."" Through the use of methodically solid data and sound analysis, this report finds CSIRO comments, behavior, and publications to be, on the topic of climate, unscientific and blatantly political, and thus, threaten Australia's national governance.""",OBJ,5_2
"Whether or not you believe that the burning of fossil fuels significantly affects the earth??s temperature, the ice core data offers no evidence to support that ??? no matter how big the graph is.",SUBJ,2_3
"To adapt that old legal aphorism, when you've got decisive scientific evidence on your side, you argue the evidence. When you've got great arguments, you make the arguments. When you don't have decisive evidence or great arguments, you claim consensus.",OBJ,5_1
"Over 20,000 people made homeless, replaced by carbon sinks in fight against AGW",OBJ,0_0
Big thanks to Steve and Anthony and many others. My contribution would never have happened without your work (whether or not you agree with the views stated).,OBJ,0_0
"Freezing Alaskan blogger: Whereas as the spectre of global warming once was quite appalling, today it's quite appealing! Bring it on says I!""",OBJ,0_0
They don't get it. We're glad Graham and his neighbors do.,OBJ,0_0
"Misguided environmental regulations, green obstructionism, and the NIMBY (not in my backyard) syndrome have combined to delay the construction of desperately needed new power plants and transmission lines. Needless economic regulation has prevented the development of more appropriate pricing structures.",OBJ,0_0
"Moreover, the purpose of the scare was fundraising for environmental activists. The head of Fenton subsequently acknowledged that the scare was designed so that revenue would flow back to the NRDC from the public.""",OBJ,0_0
"Expanded the first 10 clean, it looks s hr:",OBJ,0_0
"Does anyone think that Kerry Emanuel and Judith Curry each have an obligation to issue a report in Nature and/or Science on the 2006 hurricane season? Corporations can??t just issue financial statements when they have good years; they have to issue reports in bad years. And let there be no doubt ??? 2006 was a ???bad?? year for hurricane alarmists. I??ve collated all the storm track data to date. Storm and hurricane days are each off 30%; cat 3+ days by 50% and cat 4+ days by 54%. Hurricane days were at their lowest levels since 1989 and storm days at their lowest levels since Dvorak measurements were introduced in the Pacific in 1987. To my knowledge, this is the first quantitative report of these 2006 hurricane results. Emanuel had something in print using 2005 hurricane data in December 2005 (Reply to Landsea). What??s the over/under on when Emanuel and/or Webster/Curry will report on 2006 results in peer reviewed literature?",SUBJ,1_7
"In the ongoing debates about the nature of the global warming threat there has been a lot of attention paid to some core scientific issues such as natual variabilty, the validity of climate models, the quality of atmospheric temperture data, the connection between climate and extreme weather, and so forth. ... (read more)",OBJ,0_0
"One final thing, this IR map shows that area of Kent near Gravesend to be one of the warmer places around London, warmer even than the cityscape of London itself:",OBJ,0_0
"The trouble does not end there. Cook has been reluctant to share his data for others to scrutinize. He has claimed that some data are protected by confidentiality agreements, even when they are not. He was claimed that some data were not collected, even when they were. The paper claims that each abstract was read by two independent readers, but they freely compared notes. Cook and Co. collected data, inspected the results, collected more data, inspected the results again, changed their data classification, collected yet more data, inspected the results once more, and changed their data classification again, before they found their magic 97 percent. People who express concern about the method have been smeared.",OBJ,5_2
"CFACT's team will feature Marc Morano, creator of CFACT's award-winning ClimateDepot.com, Lord Christopher Monckton, and CFACT president David Rothbard, executive director Craig Rucker, senior policy advisor Paul Driessen and our hard-working staff. Bios and photos are available at CFACT.tv.",OBJ,0_0
"A spate of books have come out to support these claims: The End of Oil: On the Edge of a Perilous New World,"" ""Out of Gas: The End of the Age of Oil"" and ""The Party's Over: Oil, War, and the Fate of Industrial Societies.""",OBJ,0_0
"So with this historical peak in climate heating CO2 air pollution, why have not actual earth temperatures risen accordingly?",SUBJ,1_4
"Agreement signed at Asuncion June 7, 2006; entered into force July 17, 2006.",OBJ,0_0
"A big part of this data tampering is implemented by making up monthly temperatures at stations where USHCNsays they have no thermometer data. The amount of fabricated data is increasing exponentially, and at current rates of fabrication 100% of the data will be fake by the year 2035 i.e. there will be no actual thermometer data used after that date. NCDC says that their software whichdoesthis, is working as expected.",OBJ,5_2
"The latest Gallup poll reveals that Americans think one of the most important problems facing the country is high gas prices. Only the war in Iraq was rated the top problem by more of the 1007 adults surveyed August 7-10. But the news hasn't reached the U. S. Senate yet. While Americans struggle to pay higher gas prices, the Senate left for its August recess after refusing to take votes on two outstanding bills passed by the House of Representatives that would significantly increase domestic oil and natural gas production.",OBJ,0_0
"Interestingly, the final draft of AR5 WG1 dropped the statement in the second draft that TCR had a most likely value near 1.8C, in line with CMIP5 models, and marginally reduced the likely range from 1.22.6C to 1.02.5C, at the same time as making the above claim.",OBJ,0_0
Junk science traditionally has been pretty much of an in-your-face phenomenon. Activist-generated scary headlines that are followed by a hysterical rush to adopt new laws and regulations is standard fare.,OBJ,0_0
A LEADING Chinese government economist has confirmed what a slew of economic data had already shown that Chinas long-booming economy has slowed dramatically and the era of double-digit growth is officially a thing of the past.,OBJ,0_0
"On several previous occasions, I??ve observed that there is very strong paleoclimate evidence for the MWP in California ??? even, and perhaps, especially in the bristlecone-foxtail areas. Medieval treelines in California were higher than at present, discussed here and here . Post-medieval lakes have even submerged medieval trees. Miller (2006) discussed here and here estimated great warmth in alpine California as follows:",SUBJ,2_1
"In investigating this possibility, Yoon et al . grew plantlets of Phalaenopsis Amaglade"" -- a monopodial epiphytic CAM orchid with succulent leaves -- derived from flower stalk cultures and multiplied on a hyponex medium either with or without the addition of 30 g sugar per liter of medium, in air of either 400 or 1000 ppm CO 2 , for a period of 90 days in vitro followed by 40 days ex vitro , in order ""to identify the more suitable treatments in vitro for the best acclimatization of Phalaenopsis plantlets to ex vitro conditions,"" which they did by monitoring a number of plant morphological traits, photosynthetic attributes and intrinsic elements of the CAM pathway. What was learned""",OBJ,0_0
"NOAA s nearest tide gauge shows sea level rising in that region at 0.54 mm / year , which means that would take nearly 2000 years for sea level to rise one meter. See the plot below:",OBJ,1_6
"With Carbon Dioxide Emissions at Record High, Worries on How to Slow Warming",OBJ,0_0
"Casting serious doubt upon alarmist U.N.-IPCC projections that the Alps will be nearly glacier-free by 2100, Schlchter poses several challenging questions: Why did the glaciers retreat in the middle of the 19th century, although the large CO2 increase in the atmosphere came later? Why did the Earth tip in such a short time into a warming phase? Why did glaciers again advance in the 1880s, 1920s, and 1980s? . . . Sooner or later climate science will have to answer the question why the retreat of the glacier at the end of the Little Ice Age around 1850 was so rapid.",SUBJ,2_1
"Stott isnt alone. Within the past two years, at least seven peer-reviewed studies published in the scientific literature have concluded that the influence of doubling the amount of CO 2 in the Earths atmosphere is likely to be substantially lower than IPCC has determined and have ruled out the high-end projections.",OBJ,3_1
The 12-month period from May 2012 to April 2013 was remarkable for the absence of tornado activity and tornado impacts in the United States.,OBJ,1_7
"In typical fashion, always predicting climate conditions decades from now, the United Nations, according to a report in The Guardian, is warning of floods, storms and searing heat from Arizona to Zambia within four decades, as part of a series of imagined weather forecasts"" to publicize the climate summit.""",OBJ,0_0
"(C) Documents 1-7 in your list have not been revised by Heartland staff since they were stolen by Peter Gleick. Document 8, the fake memo, is not an authentic Heartland document or draft document, therefore I do not know whether or not it has been changed. I suggest you ask the Pacific Institute if they know.",OBJ,0_0
"Vice President Al Gore threatened to shut down the federal government if Congress does not approve President Clinton's environmental funding requests. We are putting Congress on notice,"" said Gore. ""We will not tolerate stealth attacks that do unacceptable harm to our environment or threaten public health.""",OBJ,0_0
Note that Imagining 10 dimensions is also a blog.,OBJ,0_0
George Will??s statement is essentially that the blue the dot at the end of 2008 represents more ice than the dot at the end of 1979. This is true as factoids often are.,SUBJ,1_1
"The CEIP is an early action credit program. By early,"" EPA means the CEIP authorizes states to award regulatory credits for new renewable power provided before the CPP compliance period (2022-2030). EPA will, in addition, award up to 300 million tons worth of extra credits to ""early actors' on a matching basis.""",OBJ,0_0
"And it appears that the chairman of the full Judiciary Committee, Lamar Smith of Texas, is interested. This is noteworthy because Smith has been an implacable opponent of any bill containing legalization or amnesty provisions.",OBJ,0_0
"The United States has signed over 400 treaties that the Senate has decided against ratifying. This number is too high and the practice of gesture-signatures must stop. But the number should not be reduced by ratifying what is likely the worst among all of them, the Law of the Sea Treaty.",SUBJ,0_0
"every so often. The most recent example is today, in an article by Charles Holman of The Washington Monthly,",OBJ,0_0
The switch seemed to be sound strategy. ExxonMobil didn't agree.,OBJ,0_0
"There is, again not surprisingly, a very good temperature forecast made by a nave forecast model which is based upon the idea that the temperature next year will remain the same as that of the previous year (see Carter, pp. 128-129).",OBJ,0_0
"No doubt that is why, although the models predicted that global warming would accelerate during the first decade of the 21st century, so far this century there has been no recorded global warming at all.",OBJ,1_4
"Total water vapour is of the order of 0.5%. So at worst, going from 0% to 100% humidity is only going to equate to around a 0.1C change in global temperature.",OBJ,0_0
Update on Fight Against EPA's Regional Haze Power Grab,OBJ,0_0
"So, if it is indeed sulfates cooling the warming, given that there is no net change in global temperature, then the northern hemisphere should be cooling since 1998 (the first year in Kaufmann?s paper) while the southern warms. Here are the sad facts:",SUBJ,0_0
"I was reading through the latest State of the Climate in 2006 put out by AMS, and was kind of puzzled by their discussion of Antarctic Sea Ice on page S74. while there was considerable discussion of the reduction of sea ice in the Arctic, there was no discussion of the rising trend of March sea ice as shown on the lower left of Fig 5.22. In fact, after reading through the discussion, I at least, was left with impression that negative ice cover trends and locations where they took place were more important than the overall positive trend as shown in the figure.",OBJ,1_1
"Looking at the latest global temperature on Roy Spencers graph, I was struck how half the graph is warmer than the rest. Zealots usually pick on this and ask why have 9 out of the last 10 elections days been warmer than they were, or some other meaningless statistic.",OBJ,5_2
"Thus, the lack of any evidence for mass extinctions causes no hesitation on the part of those environmentalists calling for quick and draconian action.",OBJ,0_0
"A paper published today in Nature finds Australian tropical cyclone activity lower than at any time over the past 5501,500 years"" and ""we show, on the basis of a new tropical cyclone activity index (CAI), that the present low levels of storm activity on the mid west and northeast coasts of Australia are unprecedented over the past 550 to 1,500 years."" ""Other studies project a decrease in the frequency of tropical cyclones towards the end of the twenty-first century in the southwest Pacific, southern Indian and Australian regions. Our results, although based on a limited record, suggest that this may be occurring much earlier than expected.""",OBJ,1_7
"The IPCC Working Group II AR5 report has been released and what people are saying are undermined by what the report says. Six claims are debunked. From Oil Price, Latest IPCC Findings Undermine Climate Change Claims",OBJ,5_2
"Between the Earths surface and the outer edge of the atmosphere we have the atmosphere with its clouds and aerosols, which determine how much solar radiation eventually reaches the surface of the Earth. Since 1983 the International Satellite Cloud Climatology Program (ISCCP) has been measuring global cloud coverage. One spectacular result was the decrease in global cloud cover between1987 2000, from 69% to 64%, i.e. precisely during the period of warming that triggered the CO2 hypothesis.",OBJ,2_1
"It seems clear that the first mutant born blond and somewhere in central Sweden and southern Finland. Among the curiosities': Galicia (northwest of the Iberian Peninsula) where we see that the Celts there really were (as in Britain, in Wales, in the southwest English); the sharp jump between Lombardy and Veneto (in spite of the fancies of the League's propaganda); and Puglia, more mysteriously blonde of almost all the rest of the Peninsula.",SUBJ,0_0
"The harm caused by Europe's self-inflicted shortage of affordable energy is all too real right now. For example, the European heat wave of 2003 was blamed for the deaths of thousands of people in France. But it wasn't the heat that caused those deaths, it was energy rationing. Americans have air conditioning to protect themselves from hot summer temperatures, but many Europeans do not, in part because energy is so expensive there. Thus, while the summer of 2003 was much hotter in the American west than in France, it was in France where people died from the heat. Even if human-caused global warming is occurring, it can't be appreciably slowed without a cure"" far worse than the disease.""",OBJ,0_0
Christine Lewis said she was just being honest with the nurse at Colorado's Aurora Medical Center when she showed her the festering bites on her arms just before she was to have a spinal injection for her back pain.,OBJ,0_0
"Other EPA rules are equally suspect. Its mercury regs are based on an imaginary group of US women who catch and eat 300 pounds of fish annually and whose children would supposedly improve their IQs by an un-measurable 0.00209 points if coal-fired power plants are shut down. As to soot, EPA's illegal experiments on 296 people found that even dangerous"" or ""lethal"" exposures harmed no one.""",OBJ,0_0
Intelligence provided by former undersecretary of defense Douglas J. Feith to buttress the White House case for invading Iraq included 'reporting of dubious quality or reliability' that supported the political views of senior administration officials rather than the conclusions of the intelligence community . . .,OBJ,0_0
Some Democrats seem to be convinced Romney doesn't stand for that ? and therefore want him to be the one to face President Obama in November 2012.,SUBJ,0_0
"A cap-and-trade policy increases the price of energy-intensive goods and services, such as transportation, food, and medical care. The majority of this price increase is ultimately passed on to consumers.",OBJ,0_0
This set of examples shows that the HADCM3L cannot produce a unique solution to the problem of the climate energy state. No set of model parameters is known to be any more valid than any other set of model parameters. No projection is known to be any more physically correct (or incorrect) than any other projection.,OBJ,5_1
"The evidence from AR5 best estimates of forcing, combined with that in solid observational studies cited in AR5, points to a best (median) estimate for TCR of 1.3C if the AR5 aerosol forcing best estimate is scaled to match the satellite-observation-derived best estimate thereof, or 1.4C if not (giving a somewhat less observationally-based TCR estimate). We can compare this with model TCRs. The distribution of CMIP5 model TCRs is shown in Figure 3 below, with a maximally observationally-based TCR estimate of 1.3C for comparison.",OBJ,0_0
Canada's privacy commissioner said Tuesday that Google's recent Wi-Fi sniffing was a serious violation of Canadians' privacy rights and included the collection of personally identifiable information.,OBJ,0_0
"Listeners ended up the twilight zone?? Emerson saying the Met office predicts warming too. Does he realize that (a) the Met office have been predicting future warming every year for the last 16 years (and look how well that worked out for them), and (b) even if they are right and it warms to freakishly hot conditions in a monster El Nino in, say, 2014, unless some kind of time-bending wormhole is fritzing current physics, there is no way that can affect the trend as measured between 1997 to 2012? Do I need to explain why?",SUBJ,1_4
"This is beautiful with a capital B"". Unlike most nanny state regulations that afflict the unsuspecting and uncomplaining, this one is coming back to bite the very people who wanted it most. So, I hope that list is sold to every third world call center on the planet, 'cause my number ain't on it. Via Chuck Adler .""",OBJ,0_0
The Daily Caller reports on Attorney General Claude Walker's refusal to admit he violated CEI's First Amendment rights and quotes Kent Lassman's response.,OBJ,0_0
30-40: Depressive after-work meetings with co-workers,OBJ,0_0
13. Will the earth's climate change in other ways?,SUBJ,0_0
"As for Gore and the U.N.'s scientific claims, it has been quite a joy to watch the entire man-made global warming fear movement disintegrate before our eyes. A movement that had the divisive Gore as its face was bound to fail. A movement that utilized the scandal-ridden U.N. which is massively distrusted by the American people as the repository of science was doomed to fail. Gore is now reduced to pointing to every storm, flood, hurricane or tornado as proof of man-made global warming.",OBJ,5_2
"How to get most countries to participate is the $64,000 question that no one can really answer. It may simply require waiting for some of them to get rich enough to be willing to spend their own money on this problem.",OBJ,0_0
"out an overloaded agenda at the beginning of his presidency, causing gridlock on",OBJ,0_0
L2248 0.4 L2328 0.5 H1840 5.7 H1959 5.5 H2129 5.6 H2241 5.8,OBJ,0_0
"I think that is particularly unproductive, and its reaching the stage where the farmers are becoming, through their association, almost irrelevant to the process, Mr Hazzard told ABC Radio.",SUBJ,0_0
"18 spectacularly wrong predictions made around the time of the first Earth Day in 1970, expect more this year",OBJ,0_0
Here is what an aerial view of the station and the point looks like at low tide of similar magnitude:,OBJ,0_0
"A prior paper also published by lead author Justin Sheffield examined the period from 1950-2000 and found,  Globally, the mid-1950s showed the highest drought activity and the mid-1970s to mid-1980s the lowest activity.""",OBJ,1_7
NPR Affiliate Managers Voice Discontent with Firing of Juan Williams:,OBJ,0_0
"The actions of Exxon Mobil in this regard can reasonably be seen as an insult to the climate science community, which has been making a heroic effort to communicate the nature of the problem in the face of extraordinary impediments thrown up by industry-funded operatives.",OBJ,0_0
"McChrystal amplified his views through press leaks and public remarks,",OBJ,0_0
"While its hardly mentioned in the media, the U.S. is currently in an extended and intense hurricane drought. The last Category 3 or stronger storm to make landfall was Wilma in 2005. The more than seven years since then is the longest such span in over a century.",OBJ,1_7
"During high temperatures, heat-sensitive pika will seek refuge beneath the cooler talus. However Stewart argues such behavior reduces critical foraging time and thus possibly reduces winter survival. Perhaps. During extreme warm days, pika are known to become crepuscular, restricting their foraging to the twilight hours. However if that is the key mechanism, then using the average temperature is simply wrong. The average temperature is amplified by minimum temperatures of the early morning when overheating is not a problem. If Stewart was sincerely concerned about induced heat stress, then the correct metric would be the afternoon maximum temperatures. But maximums were not even considered in Stewarts choice of models.",SUBJ,0_0
"When an agency is faced with two initially plausible readings of a statutory term, but it turns out that one reading would cause absurd results, I am aware of no precedent that suggests the agency can still choose the absurd reading and then start rewriting other perfectly clear portions of the statute to try to make it all work out. And just recently, the Supreme Court reminded the Executive Branch and the lower courts that this is not the proper way to interpret a statute: Instead of ?reading new words into the statute? to avoid absurd results, as the Government had urged in that case, the Court said that the statute should be interpreted so that ?no absurdity arises in the first place.? Kloeckner v. Solis, No. 11-184, slip op. at 13 (U.S. 2012).",SUBJ,0_0
15c. Current state of scientific knowledge allow for a reasonable assessment of the effects of land surface processes,OBJ,0_0
Jim Hansen concluded in 2005 thatthe decadal mean planetary energy imbalance at the end of the 1990s was,OBJ,0_0
"In the words of the authors, there has been no significant warming or cooling during the entire period 1876-1993 for the annual data and the seasonal temperature data."" What it means""",OBJ,1_4
"It was snowing in Big Bear and raining heavily in the Antelope Valley Thursday afternoon, May 22, as a low-pressure system passed throughSouthern California.",OBJ,0_0
"In other words, the craze for renewables"" is driven by religious zeal, not science or economics. Capturing, converting and transmitting energy from any source requires an infrastructure which involves construction, maintenance and eventual replacement, all of which require land disturbance, raw materials extraction and processing, energy and investment. There is no pure fountain from which to drink only limited options, each with its own upsides and downsides.""",OBJ,5_2
"I was also struck by how the community supported by the local nongovernmental organisation, GSK has developed a range of strategies and activities to cope with longer floods, higher floodwater levels and the erosion that each year washes away more and more of their crop and homestead land into the nearby Padma River. There was no drama here. And I was deeply affected by the industrious positive way the people of Manikganj District meet these challenges and carry on with daily life.",OBJ,0_0
"A multidecadal (50-80 year timescale) pattern of North Atlantic ocean-atmosphere variability whose existence has been argued for based on statistical analyses of observational and proxy climate data, and coupled Atmosphere-Ocean General Circulation Model (AOGCM) simulations. This pattern is believed to describe some of the observed early 20th century (1920s-1930s) high-latitude Northern Hemisphere warming and some, but not all, of the high-latitude warming observed in the late 20th century. The term was introduced in a summary by Kerr (2000) of a study by Delworth and Mann (2000).",SUBJ,0_0
"So-called climate skeptics, practicing proper science by disproving the hypothesis that human CO2 is causing global warming, achieved a great deal. This, despite harassment by formal science agencies, like the Royal Society, and deliberate neglect by the mainstream media. It combined with an active and deliberate Public Relations campaign, designed to mislead and confuse. Most people and politicians understand little of what is going on so the Intergovernmental Panel on Climate Change (IPCC) strategy of using created science for a political agenda moves ahead.",OBJ,5_2
"As illustrated in the two earlier posts that use these same datasets (see here and here ), the Multi-Model Mean of the CMIP3 coupled ocean-atmosphere climate models do not hindcast and project the Sea Surface Temperature anomalies in any ocean basin, when the data is presented on times-series basis and on a zonal mean (latitude-based) basis. (The model mean of the West Pacific subset may look good on a time-series basis , but not on a zonal mean basis .)",OBJ,5_1
"The shorter political time horizon (the next election) is likely to yield too little attention to the adverse long-run effects of policy choices in this context, a carbon tax that is too high. The gerrymandering process (wasting"" the votes of the political opposition) is likely to result in less two-party competition in districts than otherwise would be the case, and thus a reduction in political accountability (although the effect in a House of Representatives or a Congress acting collectively is less clear). Both of those conditions are likely to yield a carbon tax higher than that ""set to reflect the spillover costs of carbon emissions,"" and the same is true for interest-group competition for the revenues.""",OBJ,0_0
"From CEI: Senior Fellow Marlo Lewis, Jr. on why adopting watered down versions of the Kyoto Protocol is just as foolish as embracing the treaty itself, plus how we got from Kyoto to here.",OBJ,0_0
The standard assumption about the superior efficiency of a carbon tax relative to bans and energy consumption standards is deeply problematic for both scientific and political reasons.,OBJ,0_0
"Its lengthy, but gives the view of a person who was there on the ground, covering climate science and global warming in the late 1980s years before the AGW mania took off.",OBJ,0_0
"AGs Accuse White House, Public Interest Group of Sweetheart Suit""",OBJ,0_0
(https://web.archive.org/web/20040719102733/http://sealevel.colorado.edu/2004 rel1.2/sl ib ns cu2004 rel1.2 global.txt) differs from the current one:,OBJ,0_0
"Mercury Emissions have declined by 45 percent during the 1990s, most of which is due to the phase-out of municipal and medical waste incineration. As a result, consumers can feel comfortable consuming fish, such as salmon and trout. Recent concerns about the safety of fish due to high mercury levels have abated thanks to guidance published in 2004 by the EPA which emphasized that for most people, the risk from mercury by eating fish and shellfish is not a health concern.""",OBJ,0_0
French Asks Airlines to Cut Flights Ahead of Strikes:,OBJ,0_0
"But this considerably understates therisks. Ifjust 1% of the 1.2 million facilities that would become major stationary sources of CO 2 undertake new construction ormodifications,EPA and its state counterparts would have to process 12,000PSD permits per year. The ensuing administrative quagmire would bring new construction and economic development to a screeching halt.PSD for CO 2 potentially turns the CAA into a gigantic Anti-Stimulus package.",OBJ,0_0
"Then again, our understanding of the rate of the precession of the equinoxes is limited to about 10,000 years of human history. That isnt even one full cycle (of 24,000 years). So perhaps the answer is simply that its easy to see a 24,000 year periodic function that isnt really there. That the actual function is some more open process that only looks cyclical when viewed in a very short time frame. A Hundred Million years is a very long time Could the whole solar system simply be in a flat spin of 24000 years from some prior event long ago? I just dont know.",SUBJ,5_1
"With unemployment at its highest levels in more than 25 years, the Obama Administration is trying to show that it is focused on jobs. Last week's White House Jobs Summit"" brought together business, labor, academic and environmental leaders to talk about how the government can foster job creation. Unfortunately, the summit agenda repeated much of the same nonsense we've been seeing from the Administration for the last year.""",OBJ,0_0
The only relevant estimate of cap-and-trade legislation is that it would cause your energy prices to necessarily skyrocket .,OBJ,4_1
"The problem: Meehl et al (2013) are using a climate model ( NCAR CCSM4 ) that doesnt properly simulate the coupled ocean-atmosphere processes that drive El Nios and La Nias. As far as I know, there are no climate models that properly simulate El Nio and La Nia processes. Weve discussed this numerous times, and as a reference on those occasions, Ive presented Guilyardi et al (2009) Understanding El Nio in Ocean-Atmosphere General Circulation Models: progress and challenges . Guilyardi et al (2009) is a detailed overview of the problems climate models have in their attempts at simulating ENSO, and it cites more than 100 other papers. I introduced Guilyardi et al (2009) in my post here . Later in this post, well also present one of the very obvious failures that occur because models cant simulate El Nio and La Nia processes.",OBJ,5_1
"In the national newspaper VG, he emphasizes the importance of long-term observations and explains : ??? During the first 10 years we saw an increase in the temperature of one degree Celsius. But, during the following ten years, the temperatures dropped again and are now back to the 1995-level. This confirms the long-term variations in the Gulf Stream.",SUBJ,1_4
"I suppose the problem with this is that I am thinking of routers like telephones. Most folks know that if we dial more than 10 digits, the extras are just ignored. My guess is that routers are more finicky and precise than this, and they can't just ignore the fact the IP address they are getting are too long. But I still would imagine there could be a simple hardware hack to cheaply strip off the last part of a longer IP address so that older IPv4 infrastructure could still work in an IPv6 world. Or is this hopelessly misinformed and naive?",SUBJ,0_0
And the carbon price for the US is misrepresented by data from California alone.,OBJ,0_0
"Nitrogen oxide (NOx) emissions are lower than they were 25 years ago, despite significant increases in population and industrial activity.",OBJ,0_0
"I find it difficult to describe either Sir Humphry or the castle, so let me start with the castle, it has hundreds of rooms, so its less complex than he is. Chillingham Castle started out life somewhere around the year dot as four watchtowers with a fence connecting them. Then at some point the towers were connected with stone walls to make a palace for a visiting Scottish King. It had always belonged to the Grey family line since that same year dot, but was abandoned in 1932. Heres the castle, and a resplendent Sir Humphry in formal hunting attire:",OBJ,0_0
The CSUs prediction for a major hurricane landfall in the U.S. is also on the decidedly low side. The scientists said there is a 28 percent possibility of a Category 3 or above hurricane hitting this countrys coastline. The average for the last century was 52 percent.,OBJ,1_7
"How come then that last week the World Meteorological Organisation produced a breathless report claiming that ???the decadal rate of increase (of world temperature) between 1991-2000 and 2001-2010 was unprecedented??? It took professor Ed Hawkins of Reading University a short time to point out that this was no longer true if you compared 1993-2002 and 2003-2012 ??? ie, if you took the most up-to-date records. In that case, the latest decade showed a smaller increase over the preceding decade than either of the preceding decades did. In other words, the temperature standstill of the past 16 years has begun to show up in the decade-by-decade data.",SUBJ,1_4
"December 29, 2011: A Record Year for Regulation",OBJ,0_0
"In other words, it would innebra to erknna that science can only offer the best possible frklaringarna in nulget is that asset, not the absolute truth. 's Society and politics can live with this fact, but for those who want to improve the world, this has always been a sin.",OBJ,0_0
"The Justice Department has prosecuted farmers and ranchers for trying to protect their property from current or potential fires, by starting controlled burns"" or ""backfires"" that got out of control and burned a few hundred acres of U.S. forest. But when intentional Bureau of Land Management or Forest Service fires in Oregon or South Dakota got out of control and burned thousands of acres of U.S. and private forestland, forage, and livestock, no repercussions, prosecutions, or compensation were forthcoming.""",OBJ,0_0
