0,subjectivity,1
"rapid warming, due to CO2. The evidence from the last 1,000 years plus does not support the hypothesis. Previously , we examined the data from Antarctica. Now we look at the actual Arctic area data (see chart below) and find that like the Antarctic, the northern polar regions have temperature swings unrelated to the CO2 levels. From peak to valley, Arctic temperatures changed more than 1.6 degrees Celsius while CO2 levels remained fairly stable. (click on image to enlarge)",OBJ,2_1
Colorado gaming regulators to review tax loophole for casinos:,OBJ,0_0
"However, the science is not done because we do not have reliable or regional predictions of climate.",OBJ,5_1
"Experiments with Zebra Fish show that if their embryos develop in warmer water, they not only are able to swim faster but they cope better in both warmer and colder water. (How catastrophic can that be, I ask you?)",SUBJ,3_2
"Having established some reason to doubt the accuracy of the CRU data, we turn now to the now you see it, now you dont aspect. Here is my first attempt to gather data from CRU. It overlaps with Warwicks requests. This is not in the Climategate emails, it is personal.",OBJ,5_1
Scientific case for man-made global warming fears is dead,OBJ,0_0
"Issues: Minimum wage, organized labor, international trade.",OBJ,0_0
"During the 1920s, observe historians Sandra Opdycke and David Rosner, patients' fees accounted for 69 percent of the voluntary hospitals' revenue, though fiscal stability remained elusive for them. The hospitals' boards continued to take their charitable mission seriously. They resisted unionization, believing that the services that hospitals provided were too vital to submit to union demands, let alone to permit slowdowns or strikes. The hospitals also feared that unionization threatened their already-uncertain fiscal situation. This antiunion mind-set helped make health care the quiet zone"" of labor relations for generations.""",OBJ,0_0
"LNG exports could at most cost on average about $4 a month adding as much as $50 to the annual electric bills for the poorest American households by the end of the decade,"" Levi write. ""But the federal Low Income Home Energy Assistance Program could help shield the most vulnerable as long as its financing is protected.""",OBJ,0_0
Current Snow Conditions: Alpine is Closed ??? Too much snow to safely enjoy. (Extreme Avalanche Danger and High Winds),SUBJ,1_3
"But for Americans who spend their time building businesses as well as going to parks, Kagan would apparently try to shut the courthouse door. Mark W. Smith, founding partner of the New York law firm Smith Valliere and Martinez PLLC and author of Disrobed: The New Battle Plan to Break the Left's Stranglehold on the Courts, notes that Kagan appears to be selective in her principles on standing and in her empathy for plaintiffs. It is ironic how liberal jurists like Elena Kagan seem willing to allow all sorts of liberal plaintiffs to get redress in the courts,"" Smith says. ""But if you are a small business caught in the web of the government's bureaucracy, forget about it.""",OBJ,0_0
"In the assessment of global warming (and global cooling), this research further shows that unless the role of near surfacevapor trends are included, a quantitatively erroneous assessment will necessarily result. Thus, when a media report or scientific paper claims thata certain increase (or decrease) in temperatures have occurred over a period of years, this cannot by itself, be used to say this is warming or cooling (in terms of heat), unless the changes in water vapor concentrations are simultaneously assessed so that moist enthalpy changes are computed.",OBJ,5_1
"Not that climate modelers are unaware of the problems with their creations. Numerous papers have been published that detail problems predicting ice cover, precipitation and temperature correctly. This is due to inadequate modeling of the ENSO, aerosols and the bane of climate modelers, cloud cover. Apologists for climate modeling will claim that the models are still correct, just not as accurate or as detailed as they might be. Can a model that is only partially correct be trusted? Quoting again from Roy Spencer??s recent blog post :",SUBJ,5_1
"Also in advance of the Paris climate conference, WHO released a report tying carbon pollution"" and global health risks. As noted by Julie Kelly and Jeff Stier in the Wall Street Journal (Nov. 10), the report's section on agriculture directs consumers away from foods whose production emits high levels of greenhouse gases. ""A key action with large potential climate and health benefits is to facilitate a shift away from high-GHG foods many of which are of animal origin and towards healthy, low-GHG (often plant-based) alternatives,"" the WHO report says.""",OBJ,0_0
The Oceans Biological Deserts Are Expanding by Richard A. Kerr ScienceNOW Daily News 25 January 2008,OBJ,0_0
"The results of the present study were low compared to those of other such studies of French forests, which have shown productivity increases on the order of 100% over the 20th century. Nevertheless, the authors' results still portended significant growth enhancements throughout the current century. Under a doubled-CO 2 scenario of enhanced greenhouse and aerial fertilization effects, for example, they calculated NPP increases for 14 of the 21 stands studied, obtaining enhancements that ranged from 8 to 55%.",OBJ,3_3
If you are curious you will probably enjoy and learn much from a new 81-page report by Craig D. Idso on global warming and coral reefs .,OBJ,0_0
"/s/ George Weisskopf JSC, Avionics Systems Division, Engineering Dir., 40 years",OBJ,0_0
"A second effort pertains to infrastructure. Again, these are efforts that should be taken both domestically and, as infrastructure is built in developing countries, internationally as well. Another government action that leads people to live in harm's way is the failure to build and price infrastructure so that it is both sustainable, and resilient to change. Governments build highways, but without a pricing mechanism, no revenue stream is created to allow, for example, for the highway to be elevated if local flooding becomes a problem. There is also no price signal relayed to the users of the highway that reflects the climatic risk that their transportation system faces. The same is true of fresh-water, wastewater, electricity, and other infrastructure.",SUBJ,0_0
"Geologic reconstruction of past climate (see figure below) shows a sharp DROP of 10C during the late Ordovician of the Paleozoic (~488 to 444 million years ago) while atmospheric CO levels INCREASED from ~4100 ppm to 4500 ppm. This climate change reflected the onset of one of the coldest Ice Eras in Earth's climate history and demonstrates conclusively that there is no causative relationship between atmospheric CO and global average temperature. This non-relationship is clear over the past 600 million years during which Earth has experienced four Ice Eras of varying intensity and duration, among which is included the current Ice Era which began about 60 million years ago.",OBJ,2_3
The news of melting on the runway broke last summer over nine months ago.,OBJ,0_0
"The coalition includes Green pressure groups such as Greenpeace, Public Citizen, Friends of the Earth and the National Environment Trust, and renewable energy industry groups such as Bio Fuels America, the Solar Energy Industries Association, and several state solar energy associations.",OBJ,0_0
"By Jim Lakely, Heartland.org, Jul 9, 2015, from geologist George Klein",OBJ,0_0
Analysts do not expect the segment to grow significantly this year: the combination of gas prices below $4 a gallon and higher upfront costs for the cars is not attracting consumers.,OBJ,0_0
"The crisis grows as new generations of students go through four years of constant agitation about morality-driven divestment from fossil fuels. Crane clearly didnt go to a college like the one I teach at, somewhere in one of the 97 percentiles below Princeton.",SUBJ,0_0
"There may be economic justification for doing something now. While estimates of the costs and benefits of climate change are highly uncertain and changing all the time, economic models suggest a modest carbon taxon the order of 1 to 10 cents per gallon of gasolinemight make sense, assuming most countries cooperate in an agreement.",OBJ,0_0
"The historical record for U.S. landfalling hurricanes since about 1900 is pretty robust, and storm surge can be estimated fairly reliably using models in locations and periods where storm surge observations were lacking. Tide guage measurements at a limited number of locations (where it is impossible to separate out hurricane induced surges from other causes) are a very poor proxy for hurricane activity. Erroneous inferences from the tide guage measurements combined with dubious applications of climate models produces a faux storm surge hockey stick.",OBJ,5_1
"David W. Kreutzer, Renewable Fuel Standard, Ethanol Use, and Corn Prices,"" Heritage Foundation Backgrounder No. 2727, September 17, 2012, http://www.heritage.org/research/reports/2012/09/the-renewable-fuel-standard-ethanol-use-and-corn-prices.""",OBJ,0_0
"The five Spanish researchers conclude their report by stating that their study confirms the potential interest of using moderate CO 2 enrichment strategies in greenhouses located in areas such as the Mediterranean basin, where the agricultural sector is facing scarce and declining water resources, and needs to drastically reduce the contamination due to fertilizer emission to ensure the sustainability of greenhouse production."" And, of course, it demonstrates the significant benefits that may come to open-field agriculture, as the CO 2 content of earth's atmosphere continues to rise. Reviewed 13 May 2009""",OBJ,3_3
Conclusion #2: Air quality in the U.S. has improved considerably since NSR was adopted. The NSR program probably had little to do with this improvement.,OBJ,0_0
"Schwartz (2012) : This study derived TCR by zero-intercept regressions of changes, from the 18961901 mean, in observed global surface temperature on corresponding changes in forcing, up to 2009, based on forcing histories used in historical model simulations. The mean change in forcing up to 1990 (pre the Mount Pinatubu eruption) per the five datasets used to derive the TCR range is close to the best estimate of the forcing change per AR5. The studys TCR range is 0.851.9C, with a median estimate of 1.3C.",OBJ,0_0
"However, the largest of all the positive or temperature-amplifying feedbacks in the UN's arsenal is the water-vapor feedback. The UN gets this feedback wrong in numerous fundamental ways. For instance, its models tend to treat column absolute humidity as being uniform at all altitudes, when in fact as Paltridge et al. (2009) have demonstrated recently the upper troposphere (the only place where adding CO2 to the atmosphere could make any difference to temperature) is considerably drier than the models are tuned to expect.",OBJ,0_0
25 Nov: ABC Lateline: $1.5 million Australian expedition to Antarctica Professor Chris Turney from the University of NSW is mounting the largest Australian science expeditions to the Antarctic with an 85-person team to try to answer questions about how climate change in the frozen continent might be already shifting weather patterns in Australia.,OBJ,0_0
"an augmented force, military commanders said they could sweep Taliban",OBJ,0_0
"The lethal effects of existing fuel economy standards have been amply documented by the National Academy of Sciences and other authorities. But as the history of the air bag mandate demonstrates, dismissing CAFE-safety concerns as an industry argument' can be one very deadly mistake.""",OBJ,0_0
"Other large companies could be asked to follow suit when the policy is reviewed in 2015, the deputy prime minister, Nick Clegg, is expected to announce at the opening of the Rio+20 conference on sustainability in Brazil.",OBJ,0_0
"Passive microwave measurements are missing vast areas of ice, because an early winter storm broke the ice up into chunks which the satellites are unable to detect. Alarmists are going hysterical, based ongarbagedata.",OBJ,5_1
"At any rate, their musings have nothing to do with the actual technical questions or the truth value of the energy conservation law or any other scientific question, for that matter.",OBJ,0_0
"As the CO 2 content of the air continues to rise, winter wheat seed production will likely increase without exhibiting any changes in seed viability. And if air temperatures also rise, seed viability may actually increase .",OBJ,3_3
Dr. Yan said: This new paper adds further material to the substantial body of real-world proxy evidence establishing that todays global temperature is within natural ranges of past changes. Dr. Soon added: The UNs climate panel should never have trusted the claim that the medieval warm period was mainly a European phenomenon. It was clearly warm in South China Sea too.,SUBJ,2_1
"Now, I feel the urge to mention that the cloud cover may vary because of nearly unpredictable complex phenomena in the atmosphere; and because of controllable external effects such as cosmic rays. Both of these categories of effects have to be studied carefully if we want to understand the changes in the energy flows and temperatures.",SUBJ,5_1
"The significance of these findings with respect to the ongoing rise in the air's CO 2 content is linked to the relationship that exists between atmospheric CO 2 enrichment and AMF growth and development. As may be seen by perusing the materials that are identified when searching for arbuscular mycorrhizal fungi on our website's search feature (home page upper right-hand corner), as the air's CO 2 content rises, it will likely impact crop-fungal interactions by increasing the percent of the crop's root system colonized by either mycorrhizal fungal hyphae or arbuscular structures, thereby promoting the positive phenomena documented by Rinaudo et al .",OBJ,3_3
"In Obama's construct, America's allies are free riders"" on US power and treasure. Nowhere does he profess an understanding of leadership or of what the concept of leading an alliance might mean. Indeed, at one moment, he refers to presidential leadership as ""theater in political communications."" But this great man is too great for that sort of self-indulgent theater. He has a higher vantage point from which, with Goldberg's assistance, he prefers to school the rest of us rubes.""",OBJ,0_0
"where tau is the time constant and e is the base of the natural logarithms, 2.718. The time constant tau and the variable t are in whatever units you are using (months, years, etc). The time constant tau is a measure that is like a half-life. However, instead of being the time it takes for something to decay to half its starting value, tau is the time it takes for something to decay exponentially to 1/e 1/2.7 37% of its starting value. This can be verified by noting that when t equals tau , the equation reduces to e ^-1 = 1/ e .",OBJ,0_0
"Barack Obama, in contrast, has built a top-and-bottom coalition academics and gentry liberals, blacks and Hispanics, with funding and organizational backing from taxpayer-funded public-sector unions. In 2008 Obama carried those with incomes under $50,000 and over $200,000, and lost those in between.",OBJ,0_0
"To expose this lie, politicians can have their staff look at the many stagnant or failing countriesGreece, Argentina, Venezuela, France, and Italywhere anti-capitalist policies have been tried and failed. We should not want to join them.",SUBJ,0_0
"The Obama vision has been an unmitigated disaster. Countless failures, bankruptcies and layoffs are matched by a need for perpetual subsidies taken from hard-working, productive people and businesses, and given by unaccountable bureaucrats to failed technologies and companies, run by crony-corporatists who return the favor by contributing substantial portions of our compulsory taxpayer largesse to the reelection campaigns of cooperative politicians.",OBJ,0_0
"From the WUWT sea ice page , Antarctic Sea Ice is more than 2 standard deviations above normal:",OBJ,1_1
"While I have emphasized that the CO2-temperature relationship is mostly caused by the influence of temperature on the gas concentrations (as seen through the 800-year lag in the Vostok data ), let us assume that this whole relationship is caused by the greenhouse effect. And let us calculate the climate sensitivity - warming per CO2 doubling - from the 11 geological data points above. Download the geological notebook Let us define the CO2 concentration and temperature vectors: ppm = {4500, 4200, 4500, 2200, 800, 900, 1750, 1950, 1700, 500, 280};",OBJ,2_3
"If a particular measure is inconsistent with one of the core provisions of the GATT (e.g. Articles I, III or XI), it could still be justified under Article XX. Article XX lays out a number of specific instances in which WTO members may be exempted from GATT rules. Two exceptions are of particular relevance to the protection of the environment: paragraphs (b) and (g) of Article XX. According to these two paragraphs, WTO members may adopt policy measures that are inconsistent with GATT disciplines, but necessary to protect human, animal or plant life or health (paragraph (b)), or relating to the conservation of exhaustible natural resources (paragraph (g)).",OBJ,0_0
Alaska is going to be the next Florida by the end of the century .,OBJ,0_0
"The ballot measure is one of many facing voters at the 2 November elections which have been sponsored by corporations exploiting a recent relaxation of funding rules by the US Supreme Court, which gave private firms the right to donate money (anonymously, if they want) to single-issue advocacy groups. That ruling has led to an explosion in the number of negative advertisements flooding the airwaves in this election season. A record $3bn will have been spent on adverts, most of which endorse right-wing causes, by the time that voters head to the polls in nine days' time.",OBJ,0_0
"I can recommend the book to anyone concerned to understand the present debates with regard to climate change on both a local and global scale. The style of writing makes for easy reading, and the layout of the book is such that sections of particular interest can be found easily. Open University Geological Society Journal",OBJ,0_0
"A second option is to strip the carbon from the fuel before you burn it. Most fuel cells depend on reformers"" that do just that. Most current reformers dump the stripped-out carbon into the air as carbon dioxide, but other processes leave the carbon behind as a solid residue. That takes care of carbon emissions all right--roughly speaking, such a fuel cell starts with methane, extracts the hydrogen and then returns coal to the ground. But this also costs about 50% of the heating value of the original gaseous fuel.""",OBJ,0_0
"WSP Environment & Energy, a consultancy firm, estimated that a total of 7,500 businesses would miss the deadline.",OBJ,0_0
Global Cooling Radio (listen and talk to your favourite skeptics),OBJ,0_0
"After losing the Washington state governor's race four years ago by the closest margin of any gubernatorial contest in U.S. history133 votes out of 2.8 million castRepublican Dino Rossi wasn't taking any chances in last fall's rematch. He avoided his party's national convention, so as to better position himself as a nonpartisan; when it came to putting his name on the ballot, Rossi forsook his party's name altogether. His descriptor: prefers GOP party"" (GOP, of course, being shorthand for Grand Old Party, a phrase that local pollsters found only one in five Washington state voters fully understood).""",OBJ,0_0
7. What does the record of past climates show about the relationship between changes in atmospheric CO2 levels and changes in global temperature?,SUBJ,0_0
"In Spiegel Online writes Matthias Schulz of Germany plans to build an additional 60,000 wind turbines in forests, p alpsluttningarna and even in protected areas The question is how many forests that have to be sacrificed, how many horizons that must flckas of wind turbines from Germany to n their new klimatml?",SUBJ,0_0
"Americans for Prosperity had booked a meeting-room in a canal-side hotel, with a live satellite link-up to well-attended chapter meetings all over the United States. As their President was speaking, the Hitler-Jugend, part of a very large, lavishly-funded delegation of jack-trainered, eco-Fascist goons probably paid for by taxpayers somewhere, leapt up to the podium and began a zombie-like, keening chant.",OBJ,0_0
"30 C the USDA measure heat zones in GDD above 30 C; for many plants this is significant for seed maturation, e.g. reed (Phragmites) requires at least some days reaching this temperature to mature viable seeds",OBJ,0_0
"Computer codes Here the committee lurches into willful ignorance. They unquestioningly accept Jones' argument that the details of his adjustments were published in journal articles and continue: We note that the research passed the peer review process of some highly reputable journals."" The implication seems to be that we should accept the findings without further question. Evidence about the inadequacy of peer review was available to the committee and so their hiding behind it looks wholly culpable.""",SUBJ,0_0
"There are other deleterious manifestations of NRDC's capture of EPA, such as the phenomenon known as sue and settle,"" which I explain in more detail in the aforementioned paper.""",OBJ,0_0
"At the White House, he praised President Obama's Clean Power Plan, saying climate change is a problem that can no longer be left to a future generation.""",OBJ,0_0
2) the impact of calibration/verification period on RE statistics.,OBJ,0_0
"For example, public schools of all levels are now classified at the national level in terms of success to various examinations by their students; a kind of dellEducazione Serie A, with the winners awarded officially and last in line punished, up to the maximum ignominy of seeing a Dean replaced because considered incapable. An idea maybe good, except that the same schools are then forced, according to Another initiative, to receive the highest number of disabled people possible. What should be done then, that Dean? Worry about bringing their School to head the rankings, or make sure that all students, including those with disabilities, are followed and helped as best we can? Unfortunately there any coordination between the various policies, and the ministry guidelines are conflicting if not changing with the season.",SUBJ,0_0
"The map is misleading because each station dot is proportionally about 200km across but still the change is dramatic. Gaps are so great they make analysis meaningless, but the National Oceanic and Atmospheric Administration (NOAA) does it anyway. As DAleo and Watts explain,",OBJ,5_1
"The day after the election, the Friends of the Earth, wasting no time, sent out a dramatic fundraising pitch, opening with: The election's overthe planet lost."" (You may not have even known that the planet was on your local ballot, but apparently it was.)""",OBJ,0_0
California screamin. Once fertile land in a once rich and prosperous state now resembles an African failed state .,OBJ,0_0
"First, a real attempt by a small group of scientists to subvert the peer-review process and suppress dissenting voices. This is at best massively unethical.",OBJ,5_2
"Antarctica has a record amount of ice this year, and has been above normal for almost 500 consecutive days. A perfect time for Huffington Post to declare the continent to be without ice",OBJ,1_1
There are two obvious problems with the National Climate Assessment. The first is the fact that the global mean temperature has not increased in the past seventeen years. This means that the Assessment is claiming that the effects (disruption) are preceding the cause (warming). I guess the disruption will really be bad if temperatures do actually start to go up.,OBJ,1_4
"How many times have you heard that we humans are using up"" the world's resources, ""running out"" of oil, ""reaching the limits"" of the atmosphere's capacity to cope with pollution or ""approaching the carrying capacity"" of the land's ability to support a greater population? The assumption behind all such statements is that there is a fixed amount of stuffmetals, oil, clean air, landand that we risk exhausting it through our consumption.""",SUBJ,0_0
The result is a green industry that??s allowed to do not-so-green things. It kills protected species with impunity and conceals the environmental consequences of sprawling wind farms.??,SUBJ,4_1
America as a whole awoke to the coldest it has been in November since 1976 38 years ago. The Lower-48 or CONUS spatially average temperature plummeted overnight to only 20F typical of mid-winter not November 18th!,OBJ,1_3
"The confidential statement, which was not meant to be distributed, is based on a 2010 evaluation of homeopathy by the British House of Commons science and technology committee, which declared it was no more efficacious than a placebo.",OBJ,0_0
Earlier this year she was one of 300 people chosen to take part in a training session to enable her to present environmental campaigner and former US vice-president Al Gores slideshow on the climate crisis .,OBJ,5_2
"Mike Huckabee: The darling of the GOP's theo-con"" faction now hosts a weekly show on Fox. As Reagan showed via his radio commentaries in the years leading up to the 1980 election: Beware a charming man with access to an open mike.""",OBJ,0_0
"Last August Vice President Al Gore told a captive audience of science students at the National Geographic Society that global warming is real and we should act together now so that in the future our families will not have to suffer more extreme weather of all kinds."" The VP linked his statement with a presentation of arctic ice core samples that some analysts believe indicate an historical correlation between rising carbon dioxide levels in the atmosphere and the warming-cooling cycle of the earth.""",SUBJ,0_0
"There are many alternative forms of energy that people talk about that may be interesting. But they are not consequential on the scale that will be needed, and they may never have a significant impact on the energy balance. To the extent that people focus too much on thatfor example, on solar or wind, even though they are not economicwhat they are doing is diverting attention from the real issues.",OBJ,4_4
"It is suffocatingly warm, you can hardly breath. I was completely drenched in sweat after just 3 minutes. It is simply incomprehensible that the technical design of the ventilation system at the SeeCampus even got approved.",OBJ,0_0
"That the earths terrestrial CO2 uptake has been growing is evidenced in the remarkable enhancement of global vegetation during the past 20 years, as reported by in a recent paper by Ramakrishna Nemani and colleagues. Nemani et al. report that this growth enhancement results from a combination of two major influencesthe increased fertilization effect from rising concentrations of atmospheric carbon dioxide and the patterns of change in the earths climate during the study period.",OBJ,3_3
"Dr. Andrew Shepherd , an IPCC author who works at the Centre for Polar Observation and Modelling, said the UOB study used calculations that appeared to have overlooked shifts in snowfall , noting that the new estimates of ice loss computed (from the thinning of the ice) are far too high, because the glaciers in this sector just haven't speeded up that much.""",OBJ,5_1
It's also obvious what the Democratic Congress won't demand of Detroitthey won't call on the Big Three to significantly renegotiate the absurdly generous pension plans the unions demanded and irresponsible past CEOs agreed to.,OBJ,0_0
"THE WORD religion is often used, rather effectively, to demonise a category of people who hold a strong conviction about something and propose to translate that belief into action. Global warming is a new religion and blasphemy against that religion is not a laughing matter, Lord Lawson has said, adding that there is a great gap in Europe with the decline of any real belief in Marxism and any real belief in Christianity. This has filled the vacuum.",OBJ,5_2
"The trick to making sense of the diverse paleoclimate record is to understand that some measures are more precise than others, says Hughes. For instance, rings on trees in Canada may tell you something about summer-to-summer changes in precipitation, while lake sediments, stalagmites, and ice cores may not record every year and give more of a decade-long or 50-year picture.",OBJ,0_0
"All five series show long term warming from either the late 18th or early 19th centuries. Recent years are only marginally the warmest of the entire series because of the warmth of the 1730s (particularly in Western Europe) and the 1820s (Northern Europe) The five series are CET, De Bilt, Berlin, Uppsala, Stockholm.",OBJ,2_1
"PayPal hands over 1,000 IP Addresses to the FBI:",OBJ,0_0
"3. In the first half of the sample period from 1954 to 1983, there were nine years when there were more than 60 violent tornadoes, and the annual average was 52 during that period. In contrast, in the second half of the sample from 1984 to 2012 there were only two years when there were more than 60 violent tornadoes, and the annual average was only 37.6.",OBJ,0_0
"If increasing emissions of CO2 in the 20th century have anything to do with monsoons, why did they peak in the 1880's and 1920's and decrease since then?",SUBJ,1_7
"All the datasets show some slight warming (+0.11 degrees Celsius per decade since Nov. 16, 1978), some more than others, he told CNSNews.com. But still, the amount of warming is much, much less than what was anticipated from climate models, and thats what Ive been showing and demonstrating in various venues, including Congress.",OBJ,1_4
"So far this month, the US is having its10th coldest January on record, and the coldest since 1982",OBJ,1_3
"It is precisely the job of a Court of Appeals to resist irrational momentum and offend sensibilities if that is what needs to be done to ensure that agency decisions are not arbitrary. Under normal rules of administrative review, it would not be possible for a court to overlook such a fundamental omission by an agency as the failure to consider this information. It is also permissible for the EPA to consider it, because, as even the Supreme Court conceded, the agency is allowed to revisit the endangerment finding on carbon dioxide if the science so dictates. So perhaps when the decision reaches it again, as it surely will, the Court will see the light.",SUBJ,0_0
Texas executes Mexican despite White House plea:,OBJ,0_0
Only a carrier could trumpet $500 per gigabyte as a price cut:,OBJ,0_0
"Fourth, some may be tempted simply to pretend to believe that a mix of Chinese or Indian no-regrets"" policies constitutes serious action on GHG controls. (No-regrets policies are those that would be rational to adopt even in the absence of concerns about climate change.) China and India, for reasons unrelated to climate, are very likely to adopt such policies. Their economies exhibit very low energy efficiency. They enjoy many options for making energy savings that will be cost-beneficial quite independently of concerns about climate. Chinese and Indian actions to reduce this waste are, therefore, properly regarded as corrections to the estimates of their baseline GHG growth; as such, they are welcome. They are, however, not done in response to U.S. action, and they will affect GHG growth paths only at the margin.""",SUBJ,0_0
www.nvi.com .au/.../corporal-smith-remembered-as-a-great-leader/?cs...,SUBJ,0_0
"A Feb. 9 front-page article about the Pentagon inspector general's report regarding the office of former undersecretary of defense Douglas J. Feith incorrectly attributed quotations to that report. References to Feith's office producing reporting of dubious quality or reliability"" and that the office ""was predisposed to finding a significant relationship between Iraq and al Qaeda"" were from a report issued by Sen. Carl Levin (D-Mich.) in Oct. 2004. Similarly, the quotes stating that Feith's office drew on ""both reliable and unreliable reporting"" to produce a link between al-Qaeda and Iraq ""that was much stronger than that assessed by the IC and more in accord with the policy views of senior officials in the Administration"" were also from Levin's report. The article also stated that the intelligence provided by Feith's office supported the political views of senior administration officials, a conclusion that the inspector general's report did not draw .""",OBJ,0_0
17b. The ability of regional climate models to reproduce precipitation observations,OBJ,0_0
MOOSE: Ill do what I need to. Just so you know that. Ill do what I need to.,OBJ,0_0
Limit International Agreements to Areas Where Agreement Exists,OBJ,0_0
"/s/ Dr. Humbolt C. Mandell JSC, Mgr. Shuttle Program Control and Advance Programs, 40 years",OBJ,0_0
"The higher temperatures reported at the 3 vacancies with intermediate talus areas may have been the result of a more barren dry landscape typical of the eastside of the Sierra Nevada. If so, lack of food, not higher temperatures may be the critical factor. Stewart never asks if the vacancies are due to higher temperatures, less reliable vegetation, or distance from other territories. Stewarts model statistically linked higher temperatures to pika vacancies, but that link depends on what sites he includes or omits in his database.",OBJ,0_0
Occasional BH commenter Tamsin Edwards - a climatologist at the University of Bristol - has started her own blog. About time too!,OBJ,0_0
"This points to a major challenge for free-market supporters. As regular readers of UpDate know, we need to move beyond proving the logic of supply and demand curves. We need also to show that economic freedom will actually help people. Do you want to reduce malaria in Africa? Reduce highway fatalities? Feed the hungry? The answer is less government, not more.",SUBJ,0_0
"A recent article in the British newspaper, The Register , reported on a study by scientists in Germany, the Netherlands, and the United Kingdom, that was published in Nature Geoscience that concluded there was no scientific consensus to suggest the rate of the seas rise will accelerate dangerously.",OBJ,1_6
"the entire world's governments, via the UN Framework Convention on Climate Change , agree that 2C is the safe limit.",OBJ,0_0
"As the Soviets found out, very few people want to work hard"" unless they are rewarded. Here comes capitalism! You are rewarded in proportion to how much you provide to others. And the age of abundance requires access to affordable, abundant energy.""",OBJ,0_0
8. How much would you be willing to pay to forestall the risk of catastrophic climate change?,SUBJ,0_0
"Wind energy is also more expensive than almost all other electricity sourcesonly solar is higher. A new study from the Brookings Institute on the best path to a low-carbon future,"" assumes that CO2 emissions are causing climate change and therefore must be reduced. It analyzes the costs and benefits of the most common solutions. The study found: ""Adding up the net energy cost and the net capacity cost of the five low-carbon alternatives, far and away the most expensive is solar. It costs almost 19 cents more per KWH than power from the coal or gas plants that it displaces.""",SUBJ,4_4
"You may notice that we run into so many problems of ambiguity at the basis of climate science. For example the ambiguity of whether they are conserving energy or energy flux, and the ambiguity of what happens if you take the incorrect approach. But one of the biggest ones is this idea of a global average temperature or global average surface temperature . When climate science refers to global average temperature, it is actually referring to a numerical value of +15C which corresponds to the average near-surface air temperature at an altitude of 1.5m above ground (not above sea-level) from a bunch of temperature stations randomly distributed around the planet. So this isnt a surface temperature and isnt global.",OBJ,0_0
"It's not just the final numbers in the markets that may breed this jealousy. One may see the edge internally, too. Volkswagen has developed the MQB platform architecture one of the essential parts of a good state-of-the-art VW Group car that the koda's success depends upon. However, it turns out that Volkswagen proper has only incorporated it in 20% of the models they produce. In koda, the percentage is 40%. The adoption of the good new trends seems to be faster in Mlad Boleslav than in Wolfsburg. VW Group Winterkorn recently said that investments like MQB have helped (brands like) koda disproportionately.",SUBJ,0_0
"Five different dating methods have been used for Vostok cores, with differences such as 300 years at 100 m depth, 600yr at 200 m, 7000yr at 400 m, 5000yr at 800 m, 6000yr at 1600 m, and 5000yr at 1934 m.",OBJ,0_0
"Now, lets consider the absolute values of the radiative imbalance shown in Figure 13. The model mean shows an average energy imbalance of 0.79 watts/m^2 for the base period of 1996-2015, and Earths energy imbalance (based on the model mean) was about 0.10 for the first 20 years of 1861-1880 (the pre-industrial values). So, based in the model mean, Earths energy imbalance has increased roughly 0.69 watts/m^2 since pre-industrial times. But the range of the modeled energy imbalance (based on the CMIP5-archived models with historic and RCP6.0 forcings) during the base period spans about 5 watts/m^2. Thats more than 7 times greater than the 0.69 watts/m^2 modeled increase. Can we presume that the climate science community has not bothered itself to assess whether that matters, too? Maybe theyve been avoiding it.",SUBJ,0_0
"In the first experiment, the total reproductive biomass of the plants that were grown in CO 2 -enriched air was 32% greater than that of the plants grown in ambient air, as was the total number of fruit produced.?? In the second experiment, for seeds from female plants grown in ambient air, 55% of all emergence occurred within six days of sowing, while for seeds from plants grown in CO 2 -enriched air, 67% of total emergence occurred during the same period.?? In addition, 87% of the seeds from the elevated-CO 2 -grown plants ultimately germinated, while only 67% of the seeds from the ambient-CO 2 -grown plants did so.?? Last of all, there was a tendency for a greater percentage of female progeny to be produced in the CO 2 -enriched air than in ambient-air (56.3% vs. 52.7%). What it means",SUBJ,3_3
"Clare News, sport and weather | Northern Argus",OBJ,0_0
"I had another interesting experience around the time my paper in Science was published. I received an astonishing email from a major researcher in the area of climate change. He said, ???We have to get rid of the Medieval Warm Period.??",SUBJ,5_2
"Another Stonyfield ad reads, Because very few recipes call for antibiotics and toxic persistent pesticides.""",OBJ,0_0
"Update: As expected, Sprite continued to malfunction after the repairs and it was abandoned on day 44 . Hadow conceded that Mother Nature always has the final say.",OBJ,0_0
"4. Rise in global temperature has not been induced by increase to anthropogenic emissions of carbon dioxide. More than 80% of the anthropogenic emissions of carbon dioxide has been since 1940, and the increase to the emissions has been at a compound rate of ~0.4% p.a. throughout that time. But that time has exhibited 40 years of cooling with only 28 years of warming, and global temperature is now similar to that of 1940.",OBJ,2_3
"That exploration and production must go beyond state and private lands, though. Opening more federal onshore and offshore lands to leasing and drilling is essential and would magnify these benefits many times over. These resources belong to all Americans, not only to those who oppose fossil fuel use.",SUBJ,0_0
