0,subjectivity,1
"Thus what there is to conserve in the nation's institutions is largely unappealing to the productive class. The modern aristocrats are the ones who want to conserve the political, social, and cultural institutions of today, for they rely on these forces for their comfortable existence. What is needed, then, is not conserving but reform. The problem is that the aristocracy has so strong a grasp of the levers of power that the means of reform scarcely exist.",OBJ,0_0
"Timothy Pachirat, a comparative political science professor at the University of Massachusetts-Amherst, shares a similar, low drum view of humanity.",OBJ,0_0
"So cosmic rays are ionizing and increase clouds, and clouds have an albedo effect. Clouds are water so they have circulatory effects created by temperatures. Thunderstorms, for example are big venting events.",OBJ,0_0
NJ PUC rejects offshore wind project as uneconomical,OBJ,0_0
Soviet Union (Ukraine and Volga regions) 1921-1922- to 5 million perish from drought,OBJ,0_0
"If the instrumentalization of Islam constitutes the geographical axis of China's grand strategy, the functional axis is or ought to be of equal interest to NATO, since it consists in the artful combination of space power, sea power, and soft power.",OBJ,0_0
"The right to compete and offer new options to customers should be beyond argument and unconditional; yet, as FCC notes at the beginning of the order, the local franchising process, which can impede competition with tangential and unrelated demands, has become a barrier to entry rather than a guarantor of competition.",SUBJ,0_0
"Elevated CO 2 reduced evapotranspiration by 7% in ecosystems established upon acidic soils; but it did not significantly affect ecosystem evapotranspiration rates on calcareous soils. Nonetheless, elevated CO 2 increased water-use efficiency (new leaf biomass produced per unit of water consumed by the ecosystem) on both soil types. Indeed, in the low soil nitrogen regime, atmospheric CO 2 enrichment increased ecosystem water-use efficiency by approximately 19%, regardless of soil type; while in the high soil nitrogen regime, it increased water-use efficiency by 14 and 25% on the acidic and calcareous soils, respectively. What it means",OBJ,3_3
The unbridled advocacy of CO2 being the major cause of climate change is unbecoming of NASAs history of making an objective assessment of all available scientific data prior to making decisions or public statements.,OBJ,0_0
"When sunlight penetrates a water droplet containing black or brown carbon particles, Jacobson said, the carbon absorbs the light energy, creating heat and accelerating evaporation of the droplet. Carbon particles floating around in the spaces between the droplets also absorb scattered sunlight, converting it to heat.",OBJ,0_0
"A period of humility and even silence would be particularly welcome from the Met Office, our leading institutional advocate of the perils of man-made global warming, which had promised a ?barbecue summer? in 2009 and one of the ?warmest winters on record?. ?Dominic Lawson, The Sunday Times, 10 January 2010",SUBJ,0_0
"Such a cost difference ultimately will prove green powers undoing, he predicted. Because of green energy mandates in Ontario, consumers will see their electricity bills increase as much as 40 percent during the next five years, Bryce forecast. The Los Angeles Department of Water and Power told the city council that its pursuit of renewables could raise electricity rates as much as 50 percent during the next four years. I wonder how there could not be a backlash.",SUBJ,4_4
Gia Dvali: 100 quintillion new particle species,OBJ,0_0
The relevance to Michael Mann?s situation is that Penn State?s new President started his career at Penn State in the same position Mann now holds: Director of the Earth System Science Center. Hard to imagine that Barron won?t take an interest in lawsuits involving Mann.,SUBJ,0_0
"Because of this development, the reconstructions of the temperatures during the last 1,000 years suddenly speak against the idea that CO2 has a significant impact on the climate because they demonstrate that the climate has been doing the same thing for many centuries - changing by half a degree per century or so, in relatively random but not quite uncorrelated directions. And because this new argument is inconvenient, Gavin Schmidt tries to sling mud on the whole framework and all the logical arguments that have failed to confirm his predetermined conclusion. That's why he's slinging mud on the importance of unprecedentedness"", too.""",OBJ,2_1
"The storage of carbon in soil is typically assumed to decrease with global warming, thus exacerbating the rise in atmospheric CO 2 that is predicted to drive the warming. The real-world data obtained in this study contradict this assumption and prediction. In the words of the authors, our data for boreal forest soil even suggest an increase in the C storage capacity in those soils in response to climatic warming,"" which would be expected to ""retard the increase in the atmospheric CO 2 concentration"" and thereby slow the rate of global warming.""",OBJ,3_1
"Unfortunately, the President and Congress are actively seeking to pass a major new tax burden - this time on energy use.",OBJ,0_0
"Then there is the law of conservation of energy, which means that we can change the form of energy, but not destroy it. So one is left to wonder if theyve properly modeled the change from kinetic energy (heat) to potential energy (altitude) and the heat flows into evaporation and condensation. Perhaps we can give the climate modelers a practical demonstration",SUBJ,5_1
valuable thing to do is to tell the story about abrupt change as vividly as,OBJ,0_0
The approximation suggest the following change in global temperature with changes in global pressure:,OBJ,0_0
"on Tuesday, March 17th, 2015 at 5:42 pm and is filed under Uncategorized.",OBJ,0_0
"Sure enough, his latest characteristically malevolent hatchet-job is entitled Roy Spencers Catholic Online Climate Myths . It appears next to a sidebar headed Most-Used Climate Myths. You will also find plenty of other alleged Myths at Cook The Books website, including Monckton Myths.",OBJ,0_0
"But worldwide Perus La Rinconada is at 5100m, Chinas Qinghai is at 4870m, Indias Korzok at 4570m and Chile, Nepal, Bolivia, Argentina, Afghanistan, Jyrgystan, Bhutan, Tajikistan, United States, Mexico, Ethiopia, Columbia, Ecador and Turkey all have towns higher than 3200m and Bolivias capital La Paz is higer at 3640m. And given we humans have towns up to 2000m higher than the height for the required pressure drop, we could occupy land up to at least 2000m with a 30% drop in atmospheric pressure.",OBJ,0_0
"Of course carbon pollution sounds pretty scary, doesnt it, even though carbon dioxide is not toxic? Carbon dioxide only has a negative effect if it crowds out oxygen and causes in increase in carbon dioxide that cause respiratory acidosis. Carbon dioxide is not a pollutant and it is not toxic except as an asphyxiant.",SUBJ,3_3
"In a inlgg in February ((.lnk), I wrote that the AR 5 s IPCC has switched to the TCR as the main mttet p klimatknslighet. The BDA parameters have different frtjnster and svrigheter, I do not tnker treat now. Betrffande the BDA, sr the cynical rule of thumb that AGW-anhngare arguing for higher values as and critics fr lower.",OBJ,0_0
"on Sunday, January 10th, 2010 at 11:22 pm and is filed under Uncategorized.",OBJ,0_0
"Since satellites began monitoring surface temperatures in the last thirty years, there has been no statistical increase in warming. The IPCC predicts a 2C rise by 2100, or as little as .3 and 4.8 at the most.",OBJ,1_4
"In recent comments about Yamal, Gavin Schmidt claimed that he had been misrepresented in my recent post , but, all too characteristically, did not quote the supposed misrepresentation. Or even say explicitly who had made the supposed misrepresentation, though the link to the CA thread implied that I had been responsible.",OBJ,0_0
"Then along came an announcement by Mr Watts last Sunday that he had documented, and had ready for publication, the proof that the U.S. temperature record had been diddled. In particular his new analysis demonstrated that the reported 1979-2008 U.S. temperature trends are spuriously doubled, with 92% of that over-estimation resulting from erroneous NOAA adjustments of well-sited stations upward . What Mr Hammer was explaining three years earlier, and for a longer period.",OBJ,5_1
"Systematic epidemiological studies, including all possible confounders and other relevant contaminants, must be performed before any conclusive statements can be made about contaminants and sex ratios in Arctic populations",SUBJ,0_0
"Reich reports that at the ambient soil N concentration elevated CO 2 had minimal impact on observed species richness (-2%), while at the ambient atmospheric CO 2 concentration elevated N decreased species richness by fully 15% over the last seven years of the ten-year-long study. When the elevated soil N concentration was combined with the elevated atmospheric CO 2 concentration, however, species richness declined by only 5%, leading Reich to conclude that elevated CO 2 reduces losses of plant diversity caused by nitrogen deposition,"" which finding was so important that he made it the title of his paper . What it means""",OBJ,3_3
"A quote from Mark Twain: . . . peoples beliefs and convictions are in almost every case gotten at second-hand, and without examination, from authorities who have not themselves examined the questions at issue but have taken them at second-hand from other non-examiners, whose opinions about them were not worth a brass farthing.",OBJ,0_0
"No doubt Tom Mann, Stu Rothenberg, Charlie Cook and others among my",OBJ,0_0
Leif SVALGAARD: The Long-term Variation of Solar Activity,OBJ,0_0
"Because of the centrality of individual freedom in the United States, norming advocates are invariably on the international Left politically; there are simply no other nations as liberty-oriented as we are.",OBJ,0_0
"Prof Richard Tol calculated that climate change would be beneficial up to 2.2C of warming from 2009 (when he wrote his paper). This means approximately 3C from pre-industrial levels, since about 0.8C of warming has happened in the last 150 years. The latest estimates of climate sensitivity suggest that such temperatures may not be reached till the end of the century if at all. The Intergovernmental Panel on Climate Change, whose reports define the consensus, is sticking to older assumptions, however, which would mean net benefits till about 2080. Either way, its a long way off.",OBJ,3_1
"Russia is demanding that it receive guarantees from the European Union and Japan that they will buy Russian carbon dioxide credits before it will agree to ratify the Kyoto Protocol, according to the Japanese newspaper, Yomiuri Shimbun (March 28, 2002). Kyoto supporters want the protocol to come into force before the World Summit on Sustainable Development in late August.",OBJ,0_0
"Our latest result of plant growth responses to atmospheric CO2 enrichment obtained from experiments described in the peer-reviewed scientific literature is for Barley (Perez-Lopez et al., 2014)",OBJ,0_0
"When compared with pre-1800s levels, do you think that mean global temperatures have generally risen, fallen, or remained relatively constant?",SUBJ,0_0
"Compare their beliefs with those of Senator Paul. He proposes dramatically cutting major entitlement programs. He proposes eliminating foreign aid. He champions fossil-fuel production. He is, in the Pew typology, a typical Libertarian. He has little in common with the Post-Moderns he seeks to attract.",OBJ,0_0
"External security cameras coming to real time crime center':""",OBJ,0_0
Why is the moon sometime round and sometimes looks like a banana? (As near as I can remember the exact question),SUBJ,0_0
"A New Yorker cartoon from several years ago shows a vast, cubicle-filled office, with a manager explaining that the dim fluorescent lighting is meant to emphasize the general absence of hope.""",OBJ,0_0
"That's because local officials and the USEPA didn't do their jobs didn't monitor or fix failing, corroded lead water pipes. Repairing Flint's system, and addressing water and sewer problems in other cities, will cost billions of dollars. If we are forced to spend tens or hundreds of billions on exaggerated, fabricated or imaginary risks, there will be little left to resolve our remaining real health problems.",OBJ,0_0
"Another name little known even to many latter-day climatologists is Charles Thornthwaite (1889-1963). In 1931 he produced a classification also based on precipitation effectiveness and vegetation. It was valuable because it was produced from easily available data, total monthly precipitation (P) and evaporation (E) to produce a P/E Index. He modified it in 1948 by including a moisture index that relates the amount of moisture a plant needs to the amount available, known as the Potential Evapotranspiration (PE). (Evapotranspiration is the combined moisture loss from the surface. Either directly, due to evaporation, or indirectly transpired through the plant to the atmosphere.)",OBJ,0_0
Researchers quantify toxic ocean conditions during major extinction 93.9 million years ago,OBJ,0_0
"As Britain suffered through its coldest December in a century, families were forced to choose between keeping homes warm and feeding their children nourishing meals thanks to climate policies that have forced extensive reliance on wind power and deliberately driven energy prices skyward.",OBJ,4_1
"The answer was devastating. Out of the 95 data series in the latest Mann paper that covered the entire last 1,000 years, only 25 carried the hockey stick signal. Three of these series are lake sediments in Finland which are corrupted by recent urban development and the rest are from bristle-cone pine trees in the US Southwest that have been challenged by other researchers.",OBJ,5_1
A security company announces it will offer password-generating chips in credit cards to bolster data security.,OBJ,0_0
"For the past decade, scientists have come to the defense of Michael Mann, somehow thinking that defending Michael Mann is fighting against the ?war on science? and is standing up for academic freedom. Its time to let Michael Mann sink or swim on his own. Michael Mann is having all these problems because he chooses to try to muzzle people that are critical of Mann?s science, critical of Mann?s professional and personal behavior, and critical of Mann?s behavior as revealed in the climategate emails. All this has nothing to do with defending climate science or academic freedom.",SUBJ,0_0
There were 124 separate occasions from November 2008 till December 2010 when total generation from the windfarms metered by the National Grid was less than 20MW (average capacity over the period was in excess of 1600MW).,OBJ,4_4
"Combined with the rather unrestrained positive spin on the benefits and cost effectiveness achieved by GBRMPA management, the appearance of this report is that of a promotion piece which the most productive and respected beneficiaries of their research funding have been invited to endorse. In such case, it would have been very difficult for them to decline or to offer much objection to the claims made. At the same time, their names and status would provide credibility and deterrence of criticism while greatly increasing the prospect of acceptance for publication in a prestigious journal such as PNAS.",OBJ,0_0
"During that speech and in numerous later interviews (and a yesterday's op-ed in WSJ ), he clarified that Obama spends much more time by criticizing what he perceives as flaws of America than by praising its virtues. Previous presidents were different.",OBJ,0_0
"So what about the vaunted European Center model...the model that nailed the Sandy forecast 8-9 days before? Here it is (solid lines are sea level pressure). Same story, with high pressure over much of the U.S. Unlike the pollsters, meteorologists really know how to deal with uncertainty and as explained in earlier blogs, we use ensembles (many forecasts) to do this. The ensemble systems of both the U.S. and European Center models are consistent with the high-resolution forecasts described above.",SUBJ,0_0
"The best explanation for the gap is that people's beliefs about climate change have become determined by feelings of identification with cultural and political groups. When people are asked for their views on climate change, says Dan Kahan of Yale University, they translate this into a broader question: whose side are you on? The issue has become associated with left-wing urbanites, causing conservatives to dig in against it.",SUBJ,0_0
"However, while some analytical laziness is excusable in a blog post, I always planned to include more data sets as they became available.",OBJ,0_0
"Recently a High Court judge in the UK listed nine of the 35 major scientific errors in Gore's movie, saying they must be corrected before innocent schoolchildren can be exposed to the movie. Gore's exaggeration of sea-level rise was one.",SUBJ,5_2
World warns of disaster if no debt deal done:,OBJ,0_0
"We also discussed the scenarios in which our civilization would be completely destroyed, much like the civization of the dinosaurs. The main question was whether any traces would be left for the future civilizations composed of robots or new kinds of birds. :-)",OBJ,0_0
Dr. Hans Penner is member of the advisory board of CFACT Europe.,OBJ,0_0
"Because ENSO is the dominant mode of climate variability at interannual time scales, the lack of consistency in the model predictions of the response of ENSO to global warming currently limits our confidence in using these predictions to address adaptive societal concerns, such as regional impacts or extremes.",OBJ,5_1
Something like 90% of all the radiation from the ground is already stopped leaving 40 left available for additional IR active gases. Lets take a wild guess (based on seeing spectra) that CO2 is active in 10% of all IR bands. That suggests massive increases in CO2 might cause an addition 4 increase in captured radiation. Lets assume this were to happen and this is called catastrophic doomsday alarmists were right sceptics are deniers warming .,OBJ,2_3
"During an interglacial period sea levels normally rise and ice melts, and the system inertia lasts thousands of years until the onset of the next ice age. During the last interglacial, sea levels were up to 43 feet higher and Greenland was 8C warmer with a much smaller ice cap ; there is no evidence this interglacial is any different. Theres no evidence of acceleration, therefore no evidence of anthropogenic influence on sea level rise for the past 20,000 years.",OBJ,2_1
"Carlin's internal research report conclusions were ignored with an explanation that: The administrator and the administration has decided to move forward on endangerment, and your comments do not help the legal or policy case for this decision.""",OBJ,0_0
EXCLUDING and misrepresenting unfavourable data does not provide a credible analysis into Australias extremely expensive carbon tax.,OBJ,0_0
"In addition, as is well known, prompt policy action (by cutting emissions of greenhouse gases in accord with the Kyoto Protocol) would lower the calculated temperature rise by 2050 by at most a tiny one-thirtieth of a degree C ??? too small to even measure.",SUBJ,4_2
"The federal government dumped similar national standards in December, saying the introduction of its carbon tax had made them redundant.",OBJ,0_0
"Breast cancer fundraising bracelets that proclaim I (heart) boobies!"" are not lewd or vulgar and can't be banned by public school officials who find them offensive, a federal judge in Pennsylvania said Tuesday in a preliminary ruling.""",OBJ,0_0
"But the American people have not had their final word on Obama's decisions here (as on so much else). Certainly, any Republican presidential candidate who promised to revive the space shuttle would send a powerful signal to the country that the spirit of JFK and Reagan lives and that America's day of leadership is not done.",OBJ,0_0
"Both Carter and Clinton were nominated when Democrats feared that more openly liberal candidates were unelectable. But over the last 20 years, when Democrats have won the popular vote in five of six presidential elections, Democratic primary voters have come to insist on liberal purity.",OBJ,0_0
"Petitioners appealed to the Supremes, who,on April 2, 2007, by 5-4, overturned the appellate courts decision.TheCourtheldthat GHGsare air pollutants within the meaning of the CAA, and gave EPA threeoptions: (1) issue a findingthat GHG-related air pollution may reasonably be anticipated to endanger public health or welfare, (2) issue a findingof no endangerment, or (3) provide a reasonable explanation whythe agencycannot or will not exercise its discretion tomake such a determination.",OBJ,0_0
"If you disagree with my views on something, please don?t flame me. Chances are, I?ve already heard your point of view; very seldom am I provided with new evidence I haven?t already taken into account.",SUBJ,0_0
"They were uttered by Transport secretary Philip Hammond himself, who just a fortnight later is already being forced to eat humble pie.",OBJ,0_0
The windpark was just completed and is operated by energy giant EnBW .,OBJ,0_0
"Your base rate will depend on your state and your job class. Rates are usually stated as premium dollars per hundred dollars of payroll. Rates vary all over the map. Store or clerical workers might be just a few dollars per hundred. Our campground workers are $9-$20 per hundred. Roofing workers can be $25 and up. So if your rate is $6.00 per hundred, and you have $100,000 in annual payroll, your base premium will be $6,000 per year (ouch).",OBJ,0_0
The GISS temperature graph is nonsense. The 1940s were just as warm as the warmest recent years,OBJ,5_1
"It should have been clear to experts that the scenario was pure nonsense, and not because so much icein this region could ever melt in just 25 years, but also because the Himalayan glacier area given in the IPCC report was completely false. It is only 33,000 square kilometers and not a grotesque 500,000.",SUBJ,5_2
"The onslaught of regulations to reduce greenhouse gas emissions will hurt consumers directly through higher energy costs and indirectly through higher prices for goods and services. Like cap and trade, the result is higher unemployment and less economic output.",OBJ,4_1
"Furthermore, to date no empirical, theoretical or numerical method, complex or simple, has yet successfully specified mechanistically either how the heat generated by anthropogenic greenhouse-gas enrichment of the atmosphere has reached the deep ocean without much altering the heat content of the intervening near-surface strata or how the heat from the bottom of the ocean may eventually re-emerge to perturb the near-surface climate conditions relevant to land-based life on Earth.",OBJ,5_1
* Renewable fuels reduce carbon dioxide emissions and dangers of catastrophic climate change. Bunk. Ethanol production and use in fuels actually increases CO2 output and airborne ozone levels.,OBJ,0_0
Dr. James Hansen of NASA GISS arrested,OBJ,0_0
"But developing countries, primarily India and China, have made it quite clear that they have no appetite to slow economic growth or curb use of conventional fuels to control emissions. For this reason, Canada, Japan, and Russia refused to sign onto a new agreement committing them to emissions reductions unless major developing country emitters were also included. Until and unless this issue is resolved, the U.S. would be foolish to consider unilateral restrictions on the U.S. economy that, in the end, would be merely symbolic without significant effect on global emissions reductions.",OBJ,4_2
"When it gets cold, you do get more drought. One can only hope this is a one off or the world will become a very hungry place.",OBJ,0_0
"For others who are more busy, a homework problem: Where have you seen the background color under the Calabi-Yau manifold from the video at 1:39:06? ;-) It's actually an originally Mathematica animation that was redone with other options.",SUBJ,0_0
As you can see from the graph below global sea ice extent is nearly on average since 1979 according to satellite measurement. Arctic sea ice is slightly below average and Antarctic sea ice is above average. The total sea ice extent shows no obvious influence from global warming.,OBJ,1_1
> University of East Anglia web site:,OBJ,0_0
About this time Steve McIntyre linked up with Ross McKitrick a Canadian economist specialising in environmental economics and policy analysis. Together McIntyre and McKitrick began to dig down into the data that Mann had used in his paper and the statistical techniques used to create the single blended average used to make the Hockey Stick. They immediately began to find problems .,OBJ,5_1
What Can Happen When Special Interests Capture Government Regulatory Agencies,OBJ,0_0
"In what is probably the silliest comment on climate since a Ukip councillor blamed floods on gay marriage, a green journalist opined of the refugees dying in the Mediterranean: This is what climate crisis looks like . . . We know there is evidence that the violence triggered by the Arab Spring uprisings of 2011 were in part fuelled by protests over soaring food prices.",OBJ,0_0
Could this be an innocent mistake? Does NRDC not know that laws and regulations already on the books have cut emissions since 1996 and will keep on doing so for decades to come? No way.,SUBJ,0_0
But it would be irresponsible to not mention how incredibly irresponsible key members of the climate science community have become.,OBJ,0_0
Shub identifies the source of the ?rigor and honesty? quote as a post from Skeptical Science.,SUBJ,0_0
"Group selection as a theory is something that is designed to support collectivist ideologies and collectivist political regimes. They exist on both sides of the political spectrum; it just seems fair to say that the extreme left-wing ones are much more widespread than their right-wing counterparts today. Nevertheless, Pinker mentions fascism as something that should be the best organization of a society if the group selection theory were right.",SUBJ,0_0
"He concludes: When we consider past records, recorded variability, causational processes involved and the last centurys data, our best estimate of possible future sea-level changes is +10 +/- 10cm in a century, or, maybe, even +5 +/- 15cm. See also Morner (1995); INQUA (2000).",OBJ,1_6
"One might protest these figures saying that not all ethanol is made from corn, because there is also cellulosic ethanol,"" which is made from the non-edible parts of plants. The problem is that there are ""currently, no large-scale cellulosic ethanol production facilities . . . operating or under construction.""(10) This is because ""cellulosic ethanol"" is much more expensive to produce than corn ethanol. For example, it is estimated that a large-scale ""cellulosic ethanol"" production facility would cost in the neighborhood of $300 million dollars to build (11) vs. $67 million for a corn-based plant of similar size and a number of ""cellulosic ethanol"" production hurdles have yet to be overcome. (12)""",OBJ,4_4
"Arroyo: Carol, some groups say the 2013 Intergovernmental Panel on Climate Change, that they failed to recognize this pause in global warming. Is that an issue? Do they have a point? Theres been this sort of 18 year pause where, you dont, its not warming up? (See: Global warming pause expands to new record length': No warming for 18 years 5 months )",SUBJ,1_4
"The scientists at RealClimate (lead defenders of the climate orthodoxy) are not unaware that the hot spot is not appearing. They responded about a year ago that 1) The hot spot is not an anthropogentic-specific fingerprint at all, but will result from all new forcings",OBJ,2_3
"The sound and the fury that has characterized the public discourse on global warming often obscures a basic economic fact: we are in the situation we are in because it requires fewer resources to generate electricity with coal or propel automobiles with petroleum than it does to accomplish those same goals with solar cells and biofuels. The ?green economy? our politicians have placed on a pedestal is not an improvement over our existing one ? there is no gain to be had in producing with the effort of three men what we previously accomplished with two. We should tolerate this inefficiency only insofar as it helps us avoid some other, greater harm.",SUBJ,0_0
"What methods do they use to achieve their unusual conclusion? Using observational data collected over the last 50 years and complex climate models, the team has established that low-level stratiform clouds appear to dissipate as the ocean warms, indicating that changes in these clouds may enhance the warming of the planet. Well, they use some data but also complex models"". It's clearly a basic logical error to try to show that the models represent a feature of the climate incorrectly, while using the same models to derive this conclusion. ;-)""",SUBJ,5_1
"Drew Thornley is the author of a new report, Energy & the Environment: Myths & Facts,"" published by the Manhattan Institute.""",OBJ,0_0
"Also, by the way, global hurricane activity, measured in total energy (Accumulated Cyclone Energy), is actually at a low not encountered since the 1970s . In fact, the U.S. is currently experiencing the longest absence of severe landfall hurricanes in over a century. Wilma, the last Category 3 or stronger storm, occurred more than seven years ago.",OBJ,1_7
(Ill try to head off an argument: The title of Booth et al. (2012) Aerosols implicated as a prime driver of twentieth-century North Atlantic climate variability explains their findings. Refer to the discussion of Booth et al. (2012) under the heading of ON THE HADGEM2-ES AMO SIMULATION in the post here . The HADGEM2-ES model used by Booth et al. (2012) does a pretty poor job of simulating the AMO as shown in the illustration here from that post. Booth et al. also failed to account for a couple of other factors that drive the Atlantic Multidecadal Oscillation.),OBJ,0_0
"The Little Ice Age lasted about 500 years, but the most severe period during the Little Ice Age occurred in Europe between 1550 and 1700, says Dr Baliunas. That was also probably the harshest period of weather in the last 1,000 years, if not longer.",OBJ,0_0
"It seemed far more likely to us, with 17 candidates in the race, a new money system that made it easier for more to stay in longer with the help of one or two sugar daddies"" running Super PACs, a delegate selection process that would keep a race going longer, and a more radical populist zeitgeist, that Trump and Cruz would be the last ones standing and that Trump could indeed prevail.""",OBJ,0_0
"4) We have to get better and we are ""at turning energy into useful power. In 1882, Thomas Edison's first central power station on Pearl Street in lower Manhattan converted less than 3% of the heat energy of the coal being burned into electricity. Today's best natural-gas-fired turbines have thermal efficiencies of 60%. Nearly all of the things we use on a daily basis ""light bulbs, computers, automobiles ""are vastly more efficient than they were just a few years ago. And over the coming years those devices will get even better at turning energy into useful lighting, computing and motive power.""",OBJ,0_0
"The Long War promises to be a thinking man's war. As a full-fledged Alliance, NATO possesses the kind of staying power that mere ad hoc coalitions cannot deliver; but NATO still has to come to terms with the fact that thinking power will matter more than fighting power. If NATO is to avoid the twofold danger of the SCO becoming a NATO of the East while NATO becomes a mere SEATO of the West, the Alliance will have first of all to downgrade its toolbox"" dimension and beef up its ""think-tank"" dimension.""",OBJ,0_0
"How did it come to this? Just two years ago, all things seemed possible for Democrats. In possession of congressional majorities larger than any since 1980, led by a seemingly historic figure who had just won a larger share of the popular vote than any non-incumbent Democrat since FDR in 1932, Democrats forecast an American political sky that would remain endlessly blue. Today, Democrats are headed for a reversal of fortune of proportions not seen since the landslide elections of 1946 and 1948.",SUBJ,0_0
"Bolt, J. and J. L. van Zanden (2013). The First Update of the Maddison Project; Re-Estimating Growth Before 1820. Maddison Project Working Paper 4, http://www.ggdc.net/maddison/maddison-project/home.htm (accessed February 26, 2014).",OBJ,0_0
"But climate change, with its more intense storms, melting permafrost and soil erosion, is causing the ice cellars to disintegrate. Many have washed out to sea in recent decades. The remaining ones regularly flood in the spring, which can spoil the meat and blubber, and release scents that attract polar bears.",OBJ,0_0
"And, I didn't include any warming from things such as urbanization, land-use change, site changes, or other natural variabilitywhich have been by some studies to have a detectable (warming) impact.",OBJ,0_0
"2. Hinderaker, J. June 9, 2012. Is the United States Actually Getting Warmer? http://www.powerlineblog.com/archives/2012/06/is-the-united-states-actually-getting-warmer.php",SUBJ,0_0
Heres what I wrote over at Science of Doom : Using the d word was a political alternative to engaging with the opponents of the consensus.,OBJ,5_2
"There is really nothing else that can be said about these matters and that is both true and fundamental. These concepts require one to think a bit and to be smart enough but all these conceptual insights are compact and once you learn these principles, you know them. The amount of stuff one may learn about the meaning of information in physics is finite. It is limited. Once you learn it, and you should learn it before you get your undergraduate degree, you know everything about it. Extra babbling about the information is guaranteed to be meaningless or vacuous. Or untrue. Or some combination of these adjectives.",SUBJ,0_0
"When people say the science is settled, they generally mean greenhouse gas theory. But that means only the nudge is settled. What is far from settled is the second theory of strong net positive feedback in the climate, ie the theory the climate is perched on top of a hill. It is unusual for long-term stable but chaotic systems to be dominated by such strong positive feedbacks. In fact, only the most severe contortions allow scientists to claim their high-sensitivity models of catastrophic warming are consistent with the relatively modest warming of the past century.",OBJ,3_1
"Jay Lehr, Cooling looms as Earths climate calamity, Environment & Climate News, July 2013",OBJ,0_0
"large number of politically appointed officials in the American system,",OBJ,0_0
A version of this article first appeared in Forbes Online.,OBJ,0_0
"In many ways, the question was as surprising as revealing. It assumes that climate change only matters to conservatives, that those individuals cannot be scientists, and that the only reason for challenging the climate orthodoxy is to prevent some national legislation. All of those assumptions are wrong.",OBJ,0_0
"1.We need a broad social movement supporting climate protection."" No, we don't need that. Climate is the statistical median of weather parameters of 30 years. Nobody can protect statistic medians.""",OBJ,0_0
28 out of 44 chapters (two-thirds) included at least one individual affiliated with the WWF,OBJ,0_0
"Looks like I'm pulling an all-nighter. My belinda is having puppies. Open thread, reader tips, Halloween-themed names suitable for Schnauzers. 11 am Update Just got home from the vet clinic - a few hundred dollars poorer, but 5 new healthy puppies richer. By 3 am it was apparent that things weren't going as expected, and sure enough, one little prankster was preventing everyone's escape by turning himself sideways and into a pretzel. Surgical intervention was required. I haven't settled on names but Houdini"" has been scratched off the list.""",OBJ,0_0
"Much is opaque to non-specialists, but persistent inquiry and study can produce useful clarifications, similar to the nine errors identified by the British High Court in Al Gores propaganda film, An Inconvenient Truth.",OBJ,5_2
"This is not science. It is political science, rooted in an ideological loathing of fossil fuels, economic growth and humanity itself.",OBJ,0_0
adverse reputational consequences for the individual scientists involved in this work and the University itself if disclosure had been effected.,OBJ,0_0
"But is the goal to save the planet from ecological catastrophe or simply to lower energy use? Nature admits in the article that more science is needed, that better and more credible models must be developed. Indeed, it warns governments against relying too much on climatologists! Regardless, Nature argues for signing a treaty because reducing energy use is a good thing in and of itself. Global warming is just a convenient excuse.",SUBJ,0_0
"Traces of CO2 the principal greenhouse gas that traps solar heat show that carbon concentrations in the atmosphere rose after temperatures were on the rise, not before.",OBJ,2_3
"The five scientists state that their results do not support the prediction that the response of grassland species to elevated CO 2 will be short-lived as the demand for nutrients increases,"" in clear contradiction of the claim of Luo and Reynolds, as well as the similar claims of others (see our Editorial of 10 December 2003 ); for as they reiterate in the concluding sentence of their paper, ""contrary to the belief that the response of grassland species to elevated CO 2 will be short-lived, stimulation of photosynthesis in T. repens remained after eight years of exposure to elevated CO 2 ."" References""",OBJ,3_3
"Chapter 4, by Stephen MooreThe Coming Age of Abundance",OBJ,0_0
"on Tuesday, February 9th, 2010 at 6:01 am and is filed under News.",OBJ,0_0
I agree with their conclusion in the very narrow language in which it is expressed language in which each word matters:,OBJ,0_0
I added the eight metre line on to the graph.Hansenis a world class wanker.,OBJ,5_2
Averaging the Dye 3 temperature record using the 22 year length of the Hale Cycle produces a lot of detail. What is evident is that there has been a very disciplined temperature decline over the last four thousand years. The whole temperature record is bounded by two parallel lines with a downslope of 0.3C per thousand years. The fact that no cooling event took the Dye 3 temperature below the lower bounding green line over nearly four thousand years is quite remarkable. It implies that solar events do not exceed a particular combination of frequency and amplitude. From that it can be derived that this particular combination of frequency and amplitude with be ongoing that is that cooling events will happen just as frequently as they did during the Dye 3 record.,OBJ,1_2
"People who fret over headlines such as World's oil problems are only going to get worse"" must be growing downright panicky over recent news reporting on oil reserves.""",SUBJ,0_0
"Discussion does not mention the lag between historical rises in temperature and increases in CO2 and gives the impression that CO2 changes were the cause of the rises in temperature as determined from ice core data. This omission like many others, strongly slants the discussion towards CO2 induced warming.",OBJ,2_3
